Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor_por_mes;Valor_por_ano;Descricao;Possui_suite
Apartamento;Tijuca;3;1;0;100;1700.0;950.0;152.0;2650.0;31952.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;3;1;100;2350.0;460.0;170.0;2810.0;33890.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 3 vaga(s) de garagem;Sim
Apartamento;Vila Isabel;2;0;0;71;1500.0;100.0;0.0;1600.0;19200.0;Apartamento em Vila Isabel com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;77;2800.0;1300.0;1300.0;4100.0;50500.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;1;88;2900.0;2200.0;0.0;5100.0;61200.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;0;2;78;2300.0;661.0;0.0;2961.0;35532.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;81;2100.0;775.0;1431.0;2875.0;35931.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Freguesia (Jacarepaguá);3;1;1;80;2100.0;945.0;99.0;3045.0;36639.0;Apartamento em Freguesia (Jacarepaguá) com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Jardim Guanabara;2;1;1;80;2000.0;550.0;140.0;2550.0;30740.0;Apartamento em Jardim Guanabara com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Todos os Santos;2;1;0;72;1200.0;737.0;76.0;1937.0;23320.0;Apartamento em Todos os Santos com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Tijuca;2;1;1;82;2000.0;967.0;0.0;2967.0;35604.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;132;2700.0;816.0;196.0;3516.0;42388.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Grajaú;2;1;1;82;1600.0;1039.0;0.0;2639.0;31668.0;Apartamento em Grajaú com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Irajá;2;1;0;75;1000.0;200.0;0.0;1200.0;14400.0;Apartamento em Irajá com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Laranjeiras;3;1;0;125;2900.0;1362.0;206.0;4262.0;51350.0;Apartamento em Laranjeiras com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Leme;2;0;1;107;2600.0;909.0;196.0;3509.0;42304.0;Apartamento em Leme com 2 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;2;1;125;2800.0;1570.0;211.0;4370.0;52651.0;Apartamento em Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Casa de Condomínio;Vargem Pequena;3;2;1;220;2600.0;500.0;600.0;3100.0;37800.0;Casa de Condomínio em Vargem Pequena com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Campo Grande;3;2;1;150;1900.0;900.0;200.0;2800.0;33800.0;Apartamento em Campo Grande com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Botafogo;2;1;1;90;2500.0;1080.0;187.0;3580.0;43147.0;Apartamento em Botafogo com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;137;1800.0;869.0;265.0;2669.0;32293.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;152;2800.0;1500.0;252.0;4300.0;51852.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;98;1900.0;1200.0;228.0;3100.0;37428.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;3;2;1;126;2800.0;1604.0;245.0;4404.0;53093.0;Apartamento em Copacabana com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;108;2500.0;1100.0;200.0;3600.0;43400.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2200.0;1500.0;257.0;3700.0;44657.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;0;0;80;2500.0;1150.0;150.0;3650.0;43950.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;1;1;80;1700.0;619.0;0.0;2319.0;27828.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila Isabel;3;1;0;82;2100.0;250.0;89.0;2350.0;28289.0;Apartamento em Vila Isabel com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;1;1;76;1500.0;690.0;0.0;2190.0;26280.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Centro;2;1;1;118;2500.0;720.0;271.0;3220.0;38911.0;Apartamento em Centro com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;4;2;3;297;2300.0;3459.0;0.0;5759.0;69108.0;Apartamento em Recreio dos Bandeirantes com 4 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Flamengo;3;0;1;120;2900.0;764.0;0.0;3664.0;43968.0;Apartamento em Flamengo com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;1;1;75;1800.0;800.0;140.0;2600.0;31340.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;75;2400.0;1061.0;216.0;3461.0;41748.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;0;90;2200.0;800.0;120.0;3000.0;36120.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2400.0;820.0;165.0;3220.0;38805.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2790.0;650.0;125.0;3440.0;41405.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Pechincha;2;1;1;72;1600.0;440.0;95.0;2040.0;24575.0;Apartamento em Pechincha com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Bento Ribeiro;2;1;1;73;1450.0;380.0;40.0;1830.0;22000.0;Apartamento em Bento Ribeiro com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;0;0;85;2200.0;180.0;92.0;2380.0;28652.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;130;1700.0;550.0;0.0;2250.0;27000.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Humaitá;2;1;1;100;2500.0;1080.0;0.0;3580.0;42960.0;Apartamento em Humaitá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila Isabel;3;1;1;137;2500.0;550.0;0.0;3050.0;36600.0;Apartamento em Vila Isabel com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Grajaú;4;2;1;122;2500.0;1051.0;201.0;3551.0;42813.0;Apartamento em Grajaú com 4 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Centro;3;0;0;100;2300.0;500.0;22.0;2800.0;33622.0;Apartamento em Centro com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;2;1;84;2350.0;1026.0;0.0;3376.0;40512.0;Apartamento em Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;78;2000.0;1358.0;0.0;3358.0;40296.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;503.0;20.0;2103.0;25256.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;139;2700.0;1500.0;330.0;4200.0;50730.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;163;2400.0;1260.0;320.0;3660.0;44240.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;84;2650.0;1016.0;250.0;3666.0;44242.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Méier;2;1;0;81;1400.0;390.0;10.0;1790.0;21490.0;Apartamento em Méier com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Jardim Carioca;2;1;0;75;1800.0;34897.0;243.0;36697.0;440607.0;Apartamento em Jardim Carioca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Braz de Pina;2;0;0;90;1100.0;100.0;0.0;1200.0;14400.0;Apartamento em Braz de Pina com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;2;0;0;72;2200.0;950.0;0.0;3150.0;37800.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;2;0;0;80;1800.0;550.0;0.0;2350.0;28200.0;Apartamento em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;2;1;110;2000.0;900.0;265.0;2900.0;35065.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2000.0;695.0;145.0;2695.0;32485.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Bancários;2;1;0;85;1600.0;368.0;0.0;1968.0;23616.0;Apartamento em Bancários com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Campo Grande;2;1;1;140;1500.0;820.0;0.0;2320.0;27840.0;Apartamento em Campo Grande com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;2;1;104;2800.0;1249.0;0.0;4049.0;48588.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;1;0;80;2700.0;1000.0;80.0;3700.0;44480.0;Apartamento em Copacabana com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Tijuca;4;1;1;128;2300.0;740.0;120.0;3040.0;36600.0;Apartamento em Tijuca com 4 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila Isabel;2;0;0;80;2300.0;300.0;0.0;2600.0;31200.0;Apartamento em Vila Isabel com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Grajaú;3;0;0;77;1200.0;400.0;21.0;1600.0;19221.0;Apartamento em Grajaú com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;2;0;0;80;2200.0;750.0;85.0;2950.0;35485.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Vila Isabel;2;1;0;80;1900.0;600.0;585.0;2500.0;30585.0;Apartamento em Vila Isabel com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;1;1;105;2000.0;834.0;0.0;2834.0;34008.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;0;85;2000.0;600.0;0.0;2600.0;31200.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Copacabana;2;0;0;80;2950.0;780.0;20.0;3730.0;44780.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);2;1;0;160;1850.0;1400.0;210.0;3250.0;39210.0;Apartamento em Freguesia (Jacarepaguá) com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;180;2500.0;800.0;0.0;3300.0;39600.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;76;2100.0;1400.0;90.0;3500.0;42090.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Centro;2;0;0;80;1300.0;511.0;0.0;1811.0;21732.0;Apartamento em Centro com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;2;1;0;72;1600.0;700.0;25.0;2300.0;27625.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;82;2500.0;1000.0;200.0;3500.0;42200.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Botafogo;2;0;0;75;2200.0;480.0;89.0;2680.0;32249.0;Apartamento em Botafogo com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;1;0;94;2000.0;695.0;96.0;2695.0;32436.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;130;2500.0;800.0;260.0;3300.0;39860.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;1;110;2500.0;800.0;0.0;3300.0;39600.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Méier;3;1;1;85;1700.0;800.0;131.0;2500.0;30131.0;Apartamento em Méier com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila da Penha;3;1;1;73;1800.0;450.0;0.0;2250.0;27000.0;Apartamento em Vila da Penha com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila Isabel;2;1;0;75;1390.0;750.0;41.0;2140.0;25721.0;Apartamento em Vila Isabel com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Jardim Carioca;2;1;1;85;2100.0;500.0;1325.0;2600.0;32525.0;Apartamento em Jardim Carioca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Humaitá;2;0;0;79;2600.0;718.0;79.0;3318.0;39895.0;Apartamento em Humaitá com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Santa Teresa;3;0;0;149;2000.0;890.0;52.0;2890.0;34732.0;Apartamento em Santa Teresa com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Leme;3;0;0;124;2800.0;1350.0;180.0;4150.0;49980.0;Apartamento em Leme com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Leme;2;0;0;75;2300.0;878.0;0.0;3178.0;38136.0;Apartamento em Leme com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;3;1;90;1600.0;650.0;171.0;2250.0;27171.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 3 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;1;0;100;2900.0;1200.0;0.0;4100.0;49200.0;Apartamento em Copacabana com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;95;2600.0;1420.0;199.0;4020.0;48439.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;1;82;2600.0;851.0;0.0;3451.0;41412.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;1;1;75;1600.0;956.0;1000.0;2556.0;31672.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;136;2900.0;1505.0;100.0;4405.0;52960.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;84;1600.0;690.0;171.0;2290.0;27651.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Vidigal;2;1;0;85;1300.0;680.0;25.0;1980.0;23785.0;Apartamento em Vidigal com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1500.0;310.0;4400.0;53110.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Lagoa;3;0;1;72;2800.0;950.0;0.0;3750.0;45000.0;Apartamento em Lagoa com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Praça Seca;3;0;0;80;1000.0;180.0;13.0;1180.0;14173.0;Apartamento em Praça Seca com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;85;2200.0;772.0;0.0;2972.0;35664.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;1;76;1990.0;920.0;44.0;2910.0;34964.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;0;1;96;2500.0;1.0;0.0;2501.0;30012.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Maracanã;3;2;1;149;2800.0;1024.0;0.0;3824.0;45888.0;Apartamento em Maracanã com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;1;1;90;2000.0;990.0;131.0;2990.0;36011.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;2;1;76;2500.0;720.0;62.0;3220.0;38702.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Santa Teresa;3;1;0;148;2600.0;1430.0;0.0;4030.0;48360.0;Apartamento em Santa Teresa com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;80;2900.0;1200.0;0.0;4100.0;49200.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Méier;2;1;0;84;1200.0;136.0;0.0;1336.0;16032.0;Apartamento em Méier com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;75;2450.0;980.0;119.0;3430.0;41279.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Jardim Botânico;2;1;1;85;2500.0;1500.0;103.0;4000.0;48103.0;Apartamento em Jardim Botânico com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Casa de Condomínio;Guaratiba;2;1;0;72;1000.0;160.0;0.0;1160.0;13920.0;Casa de Condomínio em Guaratiba com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Cosme Velho;2;0;0;75;2000.0;470.0;80.0;2470.0;29720.0;Apartamento em Cosme Velho com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;93;2900.0;1040.0;279.0;3940.0;47559.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;0;89;2500.0;600.0;59.0;3100.0;37259.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;2;1;78;1600.0;580.0;142.0;2180.0;26302.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Laranjeiras;3;1;0;99;2500.0;954.0;144.0;3454.0;41592.0;Apartamento em Laranjeiras com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Maracanã;2;1;1;90;2500.0;938.0;178.0;3438.0;41434.0;Apartamento em Maracanã com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;1265.0;171.0;3565.0;42951.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;90;1800.0;1748.0;0.0;3548.0;42576.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Praça da Bandeira;2;1;0;86;2480.0;600.0;0.0;3080.0;36960.0;Apartamento em Praça da Bandeira com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Madureira;2;2;0;90;1300.0;541.0;0.0;1841.0;22092.0;Apartamento em Madureira com 2 quarto(s)\ e 2 vaga(s) de garagem;Não
Apartamento;Copacabana;2;2;1;80;2800.0;770.0;30.0;3570.0;42870.0;Apartamento em Copacabana com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;0;1;100;2800.0;950.0;200.0;3750.0;45200.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Grajaú;2;0;0;75;1200.0;460.0;0.0;1660.0;19920.0;Apartamento em Grajaú com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;76;1700.0;900.0;0.0;2600.0;31200.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;1;0;76;2500.0;760.0;163.0;3260.0;39283.0;Apartamento em Copacabana com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Centro;3;0;1;80;1450.0;800.0;65.0;2250.0;27065.0;Apartamento em Centro com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
Casa de Condomínio;Campo Grande;3;3;0;215;2500.0;100.0;0.0;2600.0;31200.0;Casa de Condomínio em Campo Grande com 3 quarto(s)\ e 3 vaga(s) de garagem;Não
Apartamento;Tijuca;2;0;0;106;1600.0;670.0;130.0;2270.0;27370.0;Apartamento em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;3;1;1;75;2700.0;750.0;81.0;3450.0;41481.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Cachambi;2;2;1;142;2800.0;1100.0;1100.0;3900.0;47900.0;Apartamento em Cachambi com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Botafogo;2;1;0;80;2000.0;1305.0;1500.0;3305.0;41160.0;Apartamento em Botafogo com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;75;2500.0;600.0;187.0;3100.0;37387.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;80;2000.0;600.0;120.0;2600.0;31320.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;98;1300.0;800.0;188.0;2100.0;25388.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Laranjeiras;3;0;0;90;2600.0;730.0;0.0;3330.0;39960.0;Apartamento em Laranjeiras com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;3;1;0;91;2900.0;1130.0;214.0;4030.0;48574.0;Apartamento em Copacabana com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Botafogo;2;0;0;90;2200.0;510.0;90.0;2710.0;32610.0;Apartamento em Botafogo com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;3;2;1;242;2850.0;2300.0;378.0;5150.0;62178.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Flamengo;2;1;0;73;2600.0;1014.0;137.0;3614.0;43505.0;Apartamento em Flamengo com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Méier;3;2;2;167;1500.0;1081.0;333.0;2581.0;31305.0;Apartamento em Méier com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;São Francisco Xavier;2;1;1;100;1200.0;900.0;120.0;2100.0;25320.0;Apartamento em São Francisco Xavier com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;1;74;1200.0;500.0;0.0;1700.0;20400.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;0;0;75;1600.0;680.0;92.0;2280.0;27452.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;2;1;1;100;2600.0;650.0;0.0;3250.0;39000.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;0;0;82;1600.0;370.0;0.0;1970.0;23640.0;Apartamento em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;3;2;195;2700.0;850.0;430.0;3550.0;43030.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 3 vaga(s) de garagem;Sim
Casa de Vila;Freguesia (Jacarepaguá);2;1;0;162;1700.0;70.0;0.0;1770.0;21240.0;Casa de Vila em Freguesia (Jacarepaguá) com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;São Conrado;2;1;1;88;2100.0;1200.0;0.0;3300.0;39600.0;Apartamento em São Conrado com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Rocha;2;0;0;72;1000.0;200.0;13.0;1200.0;14413.0;Apartamento em Rocha com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;93;1800.0;294.0;0.0;2094.0;25128.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;0;0;75;1200.0;882.0;70.0;2082.0;25054.0;Apartamento em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;0;1;153;1600.0;568.0;128.0;2168.0;26144.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
